review_status,id,web_name,ques,task_family,template,capabilities,slots,interaction_type,answer_type,requires_login,live_web_risk,confidence,notes
pending,Google Flights--8,Google Flights,Search a one-way filght from Dublin To Athens Greece for 1 Adult that leaves on December 30 and analyse the price graph for the next 2 months.,flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""1"", ""30"", ""2 months""], ""date_constraints"": [""December 30""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--9,Google Flights,Find a one way economy flight from Pune to New York in Jan. 15th and show me how long it will take for flight transfer.,flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": [""Jan. 15""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,low,0.9,
pending,Google Flights--10,Google Flights,"Locate the cheapest round-trip flights from New York to Tokyo leaving on January 25, 2024, and returning on February 15, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2024"", ""15"", ""2024""], ""date_constraints"": [""January 25, 2024"", ""February 15, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--11,Google Flights,"Compare the prices for round-trip flights from New York to Tokyo for a departure on February 10, 2024, and a return on February 24, 2024, and select the option with the least number of stops.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""10"", ""2024"", ""24"", ""2024""], ""date_constraints"": [""February 10, 2024"", ""February 24, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--12,Google Flights,"Find the best-priced round-trip flight from New York to London leaving on December 25, 2023, and returning on January 5, 2024, with one stop or fewer.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2023"", ""5"", ""2024""], ""date_constraints"": [""December 25, 2023"", ""January 5, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--13,Google Flights,"Find the cheapest round-trip flight option from New York City to Tokyo for a departure on January 10, 2024, and a return on January 24, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""10"", ""2024"", ""24"", ""2024""], ""date_constraints"": [""January 10, 2024"", ""January 24, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--14,Google Flights,"Compare flight options and find the lowest round trip fare from New York to London departing on January 10, 2024, and returning on January 17, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""10"", ""2024"", ""17"", ""2024""], ""date_constraints"": [""January 10, 2024"", ""January 17, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--15,Google Flights,"Compare the prices and total duration of non-stop flights from New York to Tokyo Narita Airport departing on February 12th, 2024, and returning on February 26th, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""2024"", ""2024""], ""date_constraints"": [""February 12"", ""2024"", ""February 26"", ""2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--16,Google Flights,"Find the cheapest one-way flight from New York to Tokyo departing on January 15, 2024, and provide the airline and total flight duration.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""15"", ""2024""], ""date_constraints"": [""January 15, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--17,Google Flights,"Find the cheapest round-trip flight from New York to Paris leaving on December 27, 2023, and returning on January 10, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""27"", ""2023"", ""10"", ""2024""], ""date_constraints"": [""December 27, 2023"", ""January 10, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--18,Google Flights,"Compare flight options from New York to Tokyo for a round trip leaving on January 25, 2024, and returning on February 15, 2024, for one adult. Prioritize the comparisons by the shortest travel time.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2024"", ""15"", ""2024""], ""date_constraints"": [""January 25, 2024"", ""February 15, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--19,Google Flights,"Find the cheapest one-way flight from London to Paris, departing on January 25, 2024. Include the airline, total travel time, and layovers for the chosen flight.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2024""], ""date_constraints"": [""January 25, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,high,0.9,
pending,Google Flights--20,Google Flights,"Book a round-trip flight from San Francisco to Berlin, departing on March 5, 2024, and returning on March 12, 2024, and find the option with the shortest total travel time.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""5"", ""2024"", ""12"", ""2024""], ""date_constraints"": [""March 5, 2024"", ""March 12, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,True,medium,0.9,Requires account/authentication or transaction-like flow; verify feasibility.
pending,Google Flights--21,Google Flights,"Locate the lowest-priced one-way flight from Tokyo to Sydney for an adult, departing on February 25, 2024, and include the flight duration and number of layovers.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2024""], ""date_constraints"": [""February 25, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--22,Google Flights,"Find a round-trip flight from Rio de Janeiro to Los Angeles, leaving on March 15, 2024, and returning on March 22, 2024, and select the option with the least carbon dioxide emissions.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""15"", ""2024"", ""22"", ""2024""], ""date_constraints"": [""March 15, 2024"", ""March 22, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--23,Google Flights,"Search for a one-way flight from Mumbai to Vancouver on February 28, 2024, filtering the results to show only 1-stop flights.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""28"", ""2024"", ""1""], ""date_constraints"": [""February 28, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--24,Google Flights,"Compare prices for economy class round-trip flights from Dubai to Rome, departing on March 1, 2024, and returning on March 8, 2024, and select the option with the fewest stops.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""1"", ""2024"", ""8"", ""2024""], ""date_constraints"": [""March 1, 2024"", ""March 8, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--25,Google Flights,"Find a one-way business class flight from Buenos Aires to Amsterdam on March 10, 2024, and provide the details of the flight with the shortest duration.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""10"", ""2024""], ""date_constraints"": [""March 10, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--26,Google Flights,"Search for the cheapest round-trip flights from Bangkok to Madrid, leaving on February 26, 2024, and returning on February 28, 2024, and provide options under $1000.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""26"", ""2024"", ""28"", ""2024"", ""1000""], ""date_constraints"": [""February 26, 2024"", ""February 28, 2024"", ""1000""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--27,Google Flights,"Locate a one-way flight from Johannesburg to Toronto on March 30, 2024, for one adult, and analyze the price trends for the following month.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""30"", ""2024""], ""date_constraints"": [""March 30, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--28,Google Flights,"Find the best-priced round-trip flight from Seattle to Paris, departing on February 27, 2024, and returning on March 1, 2024, with a maximum of one stop.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""27"", ""2024"", ""1"", ""2024""], ""date_constraints"": [""February 27, 2024"", ""March 1, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--29,Google Flights,"Compare the prices and total travel time of non-stop flights from Mexico City to Frankfurt, departing on March 5, 2024, and returning on March 15, 2024.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""5"", ""2024"", ""15"", ""2024""], ""date_constraints"": [""March 5, 2024"", ""March 15, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--30,Google Flights,"Find the most affordable one-way flight from Cape Town to Singapore, departing on March 20, 2024, and include the airline and total number of layovers.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""20"", ""2024""], ""date_constraints"": [""March 20, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--31,Google Flights,"Find a one-way economy flight from Auckland to Honolulu on March 25, 2024, browse the full page and display a flight option with the most stops.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""25"", ""2024""], ""date_constraints"": [""March 25, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--32,Google Flights,"Search for round-trip flights from Stockholm to Toronto, departing on March 3, 2024, and returning on March 10, 2024, and sort the results to find the shortest total travel time.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""3"", ""2024"", ""10"", ""2024""], ""date_constraints"": [""March 3, 2024"", ""March 10, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--33,Google Flights,"Find a one-way flight from Shanghai to Vancouver on February 27, 2024, and compare the options based on carbon dioxide emissions.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""27"", ""2024""], ""date_constraints"": [""February 27, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--34,Google Flights,"Compare business class flight options from Lisbon to Singapore for a one-way trip on March 15, 2024, select one of the flights and see which websites offer its booking options. Which one is the cheapest.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""15"", ""2024""], ""date_constraints"": [""March 15, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,high,0.9,
pending,Google Flights--35,Google Flights,"Find the lowest-priced one-way flight from Cairo to Montreal on February 21, 2024, including the total travel time and number of stops.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""21"", ""2024""], ""date_constraints"": [""February 21, 2024""]}","[""filter_sort"", ""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--36,Google Flights,"Search for round-trip flights from Helsinki to New Delhi, departing on March 28, 2024, and returning on April 4, 2024, and filter the results to show only flights under $1000.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""28"", ""2024"", ""4"", ""2024"", ""1000""], ""date_constraints"": [""March 28, 2024"", ""April 4, 2024"", ""1000""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--37,Google Flights,"Locate a round-trip flight from Buenos Aires to Beijing, leaving on February 28, 2024, and returning on March 3, 2024, check out one of the options and tell me if the airline for my return flight is the same as my departure flight.",flight_search_roundtrip,Find a round-trip flight from {origin} to {destination} on {dates} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_dates"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""28"", ""2024"", ""3"", ""2024""], ""date_constraints"": [""February 28, 2024"", ""March 3, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--38,Google Flights,"Compare the prices and flight durations for economy class flights from Oslo to Dubai, departing on March 8, 2024, and show the options with no more than two layovers.",flight_search_generic,flight search generic for {entity/topic} with {constraints}; report {requested attributes},"[""set_route"", ""set_dates"", ""search"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""8"", ""2024""], ""date_constraints"": [""March 8, 2024""]}","[""retrieve""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--39,Google Flights,"Find a one-way flight from Prague to a city in Japan on March 20, 2024, which city in Japan is cheaper to go to, Tokyo or a certain city in Hokkaido?",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""20"", ""2024""], ""date_constraints"": [""March 20, 2024""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Flights--40,Google Flights,"Browse destinations on the Google Flights homepage from Seattle, look at destinations on a map, and recommend some famous places to travel that are within a reasonable distance and price.",flight_explore,flight explore for {entity/topic} with {constraints}; report {requested attributes},"[""open_explore"", ""set_origin"", ""apply_constraints"", ""extract_destinations""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""navigate""]",scalar_or_structured,False,medium,0.9,
pending,Google Flights--41,Google Flights,"Choose one way business class ticket from Hong Kong to Glacier National Park on 8 March 2024, offering a 1 stop ticket.",flight_search_oneway,Find a one-way flight from {origin} to {destination} on {date} with {constraints}; report {best option},"[""set_trip_type"", ""set_origin_destination"", ""set_date"", ""apply_filters"", ""sort_or_compare"", ""extract_itinerary""]","{""quoted_entities"": [], ""numeric_constraints"": [""8"", ""2024"", ""1""], ""date_constraints"": [""March 20""]}","[""filter_sort"", ""compare""]",structured_itinerary,False,medium,0.9,
pending,Google Map--0,Google Map,"Find 5 beauty salons with ratings greater than 4.8 in Seattle, WA.",place_details_reviews,place details reviews for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_place"", ""navigate_details_or_reviews"", ""extract_attributes""]","{""quoted_entities"": [], ""numeric_constraints"": [""5"", ""4.8""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",scalar_or_structured,False,medium,0.9,
pending,Google Map--1,Google Map,Tell me one bus stop that is nearest to the intersection of main street and Amherst street in Altavista.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--2,Google Map,Find Apple Stores close to zip code 90028,place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""apply_constraints"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [""90028""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
pending,Google Map--3,Google Map,The least amount of walking from Central Park Zoo to the Broadway Theater in New York.,directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",scalar_or_structured,False,low,0.9,
pending,Google Map--4,Google Map,Plan a trip from Boston Logan Airport to North Station.,directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,False,low,0.9,
pending,Google Map--5,Google Map,Search for a parking garage near Thalia Hall in Chicago that isn't open 24 hours.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""24 hours""], ""date_constraints"": []}","[""compare""]",list,False,low,0.9,
pending,Google Map--6,Google Map,"Find all Uniqlo locations in Chicago, IL.",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",list,False,low,0.9,
pending,Google Map--7,Google Map,"Find bus stops in Alanson, MI",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve""]",text,False,low,0.9,
pending,Google Map--8,Google Map,Find a place to climb within 2 miles of zip code 90028.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""2 miles"", ""90028""], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--9,Google Map,Find the art gallery that is nearest to Los Angeles Hindu Temple.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--10,Google Map,Search for a park in the state of California called Castle Mountains National Monument and find out it's Basic Information.,place_details_reviews,place details reviews for {entity/topic} with {constraints}; report {requested attributes},"[""search"", ""open_place"", ""navigate_details_or_reviews"", ""extract_attributes""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
pending,Google Map--11,Google Map,"Locate a large store in Washington that has kids' and maternity products, also check if it has a parking lot.",place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""apply_constraints"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,low,0.9,
pending,Google Map--12,Google Map,Find 5 places that serve burgers near 44012 zip code and sort these 5 places by highest rating.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""5"", ""44012"", ""5""], ""date_constraints"": []}","[""compare""]",scalar_or_structured,False,medium,0.9,
pending,Google Map--13,Google Map,"Find a parking lot in Gloucester and book a ride from there to North Plymouth, view the map to understand the route better.",directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,True,low,0.9,Requires account/authentication or transaction-like flow; verify feasibility.
pending,Google Map--14,Google Map,Find motorcycle parking near Radio City Music Hall.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--15,Google Map,Find daytime only parking nearest to Madison Square Garden. Summarize what people are saying about it. ,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",summary,False,low,0.9,
pending,Google Map--16,Google Map,Find EV charging supported parking closest to Smithsonian museum.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--17,Google Map,Search for locksmiths open now but not open 24 hours in Texas City.,place_category_search,Find {count/all} {place category} in/near {location}; report {results},"[""search_area"", ""search_category"", ""apply_constraints"", ""scan_results"", ""extract_list""]","{""quoted_entities"": [], ""numeric_constraints"": [""24 hours""], ""date_constraints"": []}","[""retrieve"", ""navigate""]",text,False,high,0.9,
pending,Google Map--18,Google Map,"Find a route between Chicago to Los Angeles, then print the route details.",directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",structured_itinerary,False,low,0.9,
pending,Google Map--19,Google Map,"I will arrive Pittsburgh Airport soon. Provide the name of the Hilton hotel closest to the airport. Then, tell me the the walking time to the nearest supermarket from the hotel.",directions_route,Find the {mode/optimality} route from {origin} to {destination}; report {route details},"[""search_locations"", ""request_directions"", ""set_travel_mode"", ""compare_routes"", ""extract_route""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""retrieve"", ""compare"", ""interaction""]",scalar_or_structured,False,low,0.9,
pending,Google Map--20,Google Map,Find Tesla Destination Charger closest to the National Air and Space Museum.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--21,Google Map,Identify the nearest bus stop to the corner of Elm Street and Oak Street in Massachusetts.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
pending,Google Map--22,Google Map,Find a Best Buy store near zip code 33139.,nearby_place_search,Find the nearest {place category} to {anchor/location} with {constraints}; report {place/distance},"[""search_anchor"", ""search_nearby"", ""apply_constraints"", ""compare_distance"", ""extract_place""]","{""quoted_entities"": [], ""numeric_constraints"": [""33139""], ""date_constraints"": []}","[""compare""]",text,False,low,0.9,
