review_status,id,web_name,ques,template_id,template_text,slot_schema,parameters,parameter_evidence,fixed_literals,constraint_signature,route_signature,action_signature,sort_signature,output_signature,confidence,rationale
pending,Google Search--26,Google Search,Identify the hardware requirements for using the latest version of Adobe Photoshop on a Mac.,gsearch__find_hardware_requirements_for_latest_software_on_platform__26,Identify the hardware requirements for using the latest version of Adobe Photoshop on a Mac.,[],{},{},"[""find"", ""hardware"", ""requirements"", ""for"", ""latest"", ""software"", ""on"", ""platform""]","{""slots"": []}","[""google_search_home"", ""search_results"", ""external_result_page""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--27,Google Search,Check the current air quality index in Paris.,gsearch__lookup_current_location_air_quality__27,lookup_current_location_air_quality {location},"[{""name"": ""location"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""location"": ""Paris""}","{""location"": ""k the current air quality index in Paris.""}","[""lookup"", ""current"", ""air"", ""quality""]","{""slots"": [{""name"": ""location"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""location""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--28,Google Search,"Check the IMDb and Metacritic scores of the movie ""Inception.""",gsearch__movie_scores_across_two_review_sites,Report the scores for {movie} on {review_sites}.,"[{""name"": ""movie"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""review_sites"", ""type"": ""array[string]"", ""operator"": ""eq"", ""required"": true}]","{""movie"": ""Inception"", ""review_sites"": [""IMDb"", ""Metacritic""]}","{""movie"": ""nd Metacritic scores of the movie \""Inception.\"""", ""review_sites"": ""Check the IMDb and Metacritic scores of the movie | Check the IMDb and Metacritic scores of the movie \""Inception.\""""}","[""compare"", ""movie"", ""scores"", ""across"", ""review"", ""sites""]","{""slots"": [{""name"": ""movie"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""review_sites"", ""type"": ""array[string]"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results"", ""review_site_result_pages""]","[""enter_query"", ""submit"", ""open_each_review_source"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""source"", ""score""], ""cardinality"": ""two_source_records"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--29,Google Search,Find out the current world record for the men's 100m sprint.,gsearch__lookup_current_sports_world_record__29,Find out the current world record for the men's {numeric_value_1} sprint.,"[{""name"": ""numeric_value_1"", ""type"": ""number_or_measure"", ""operator"": ""eq"", ""required"": true}]","{""numeric_value_1"": ""100m""}","{""numeric_value_1"": ""current world record for the men's 100m sprint.""}","[""lookup"", ""current"", ""sports"", ""world"", ""record""]","{""slots"": [{""name"": ""numeric_value_1"", ""type"": ""number_or_measure"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--30,Google Search,Find the current number one artist on the Spotify Global Top 50 chart and list his/her top 10 songs as of now.,gsearch__find_spotify_global_chart_number_one_artist_then_list_count_top_songs__30,Find the current number one artist on the Spotify Global Top {numeric_value_1} chart and list his/her top {numeric_value_2} songs as of now.,"[{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}, {""name"": ""numeric_value_2"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}]","{""numeric_value_1"": ""50"", ""numeric_value_2"": ""10""}","{""numeric_value_1"": ""e artist on the Spotify Global Top 50 chart and list his/her top 10 song"", ""numeric_value_2"": ""Top 50 chart and list his/her top 10 songs as of now.""}","[""find"", ""spotify"", ""global"", ""chart"", ""number"", ""one"", ""artist"", ""then"", ""list"", ""top"", ""songs""]","{""slots"": [{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}, {""name"": ""numeric_value_2"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}]}","[""google_search_home"", ""search_results"", ""external_result_page""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""task_metric"", ""direction"": ""descending""}","{""fields"": [""count""], ""cardinality"": ""k_slot"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--31,Google Search,Discover which year Cristiano Ronaldo scored the most goals in a single season.,gsearch__find_athlete_peak_single_season_and_year__31,Discover which year Cristiano Ronaldo scored the most goals in a single season.,[],{},{},"[""find"", ""athlete"", ""peak"", ""single"", ""season"", ""and"", ""year""]","{""slots"": []}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""score""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--32,Google Search,"Find out where and when the most recent UEFA Champions League final was held, and which team won.",gsearch__lookup_most_recent_tournament_final_location_date_winner,lookup_most_recent_tournament_final_location_date_winner {tournament},"[{""name"": ""tournament"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""tournament"": ""UEFA Champions League""}","{""tournament"": ""out where and when the most recent UEFA Champions League final was held, and which team won""}","[""lookup"", ""most"", ""recent"", ""tournament"", ""final"", ""date"", ""winner""]","{""slots"": [{""name"": ""tournament"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""name"", ""date"", ""location"", ""winner""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--33,Google Search,"Find and copy the SHA of the latest commit in the TensorFlow repository on GitHub, then find a textbox to paste and tell me what the SHA is.",gsearch__lookup_latest_github_commit_sha_then_copy_paste__33,"Find and copy the SHA of the latest commit in the TensorFlow repository on GitHub, then find a textbox to paste and tell me what the SHA is.",[],{},{},"[""lookup"", ""latest"", ""github"", ""commit"", ""sha"", ""then"", ""copy"", ""paste""]","{""slots"": []}","[""google_search_home"", ""search_results"", ""external_result_page""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""sha""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--34,Google Search,Determine the distance from Earth to Mars as of today's date.,gsearch__lookup_current_astronomical_distance__34,Determine the distance from Earth to Mars as of today's date.,[],{},{},"[""lookup"", ""current"", ""astronomical"", ""distance""]","{""slots"": []}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""date"", ""distance""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--35,Google Search,"Look up the latest research paper related to black holes published in the journal ""Nature Astronomy"".",gsearch__find_latest_journal_paper_by_topic__35,Look up the latest research paper related to black holes published in the journal {quoted_value_1}.,"[{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value_1"": ""Nature Astronomy""}","{""quoted_value_1"": ""ck holes published in the journal \""Nature Astronomy\"".""}","[""find"", ""latest"", ""journal"", ""paper"", ""by""]","{""slots"": [{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results"", ""external_result_page""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""open_target_section"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--36,Google Search,Search for the most recent Nobel Prize winner in Physics and their contribution to the field.,gsearch__lookup_latest_prize_winner_and_contribution__36,Search for the most recent Nobel Prize winner in Physics and their contribution to the field.,[],{},{},"[""lookup"", ""latest"", ""prize"", ""winner"", ""and"", ""contribution""]","{""slots"": []}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""winner""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--37,Google Search,Find the current top 3 super-earth planets and give a brief introduction to them.,gsearch__find_current_top_k_exoplanets_and_summarize__37,Find the current top {numeric_value_1} super-earth planets and give a brief introduction to them.,"[{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}]","{""numeric_value_1"": ""3""}","{""numeric_value_1"": ""Find the current top 3 super-earth planets and give a bri""}","[""find"", ""current"", ""top"", ""k"", ""exoplanets"", ""and"", ""summarize""]","{""slots"": [{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""k"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""task_metric"", ""direction"": ""descending""}","{""fields"": [""answer""], ""cardinality"": ""k_slot"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--38,Google Search,"Search for the next visible solar eclipse in North America and its expected date, and what about the one after that.",gsearch__lookup_next_two_visible_eclipses_for_region__38,"Search for the next visible solar eclipse in North America and its expected date, and what about the one after that.",[],{},{},"[""lookup"", ""next"", ""two"", ""visible"", ""eclipses"", ""for"", ""region""]","{""slots"": []}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""date""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--39,Google Search,"Identify the top-10 trending travel destination for 2024 through a blog, how many of them are in Asian.",gsearch__find_blog_ranked_travel_destinations_and_aggregate_region_count__39,"Identify the top-{numeric_value_1} trending travel destination for {numeric_value_2} through a blog, how many of them are in Asian.","[{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""eq"", ""required"": true}, {""name"": ""numeric_value_2"", ""type"": ""integer"", ""operator"": ""eq"", ""required"": true}]","{""numeric_value_1"": ""10"", ""numeric_value_2"": ""2024""}","{""numeric_value_1"": ""Identify the top-10 trending travel destination for 20"", ""numeric_value_2"": ""10 trending travel destination for 2024 through a blog, how many of them a""}","[""find"", ""blog"", ""ranked"", ""travel"", ""destinations"", ""and"", ""aggregate"", ""region""]","{""slots"": [{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""eq"", ""required"": true}, {""name"": ""numeric_value_2"", ""type"": ""integer"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""open_target_section"", ""extract_required_output""]","{""key"": ""task_metric"", ""direction"": ""descending""}","{""fields"": [""count""], ""cardinality"": ""single"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--40,Google Search,Look up the elevation of Mount Kilimanjaro on Google Search.,gsearch__lookup_entity_scalar_fact__40,Look up the elevation of Mount Kilimanjaro on Google Search.,[],{},{},"[""lookup"", ""scalar"", ""fact""]","{""slots"": []}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--41,Google Search,Look up the current statistics of air pollution level in Los Angeles using Google Search.,gsearch__lookup_current_location_air_quality__41,lookup_current_location_air_quality {location},"[{""name"": ""location"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""location"": ""Los Angeles""}","{""location"": ""atistics of air pollution level in Los Angeles using Google Search.""}","[""lookup"", ""current"", ""air"", ""quality""]","{""slots"": [{""name"": ""location"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""google_search_home"", ""search_results""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""location""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Google Search--42,Google Search, Use Google Search to find an article that explains the major differences between American English and British English.,gsearch__find_explanatory_article_on_comparison_topic__42, Use Google Search to find an article that explains the major differences between American English and British English.,[],{},{},"[""find"", ""explanatory"", ""article"", ""on"", ""comparison""]","{""slots"": []}","[""google_search_home"", ""search_results"", ""external_result_page""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--0,Huggingface,"Find a pre-trained natural language processing model on Hugging Face that can perform sentiment analysis, and make sure the model's last update is within March 2023.",hf__search_task_models_with_last_update_in_date_range__0,"Find a pre-trained natural language processing model on Hugging Face that can perform sentiment analysis, and make sure the model's last update is within March {numeric_value_1}.","[{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""lte"", ""required"": true}]","{""numeric_value_1"": ""2023""}","{""numeric_value_1"": ""odel's last update is within March 2023.""}","[""search"", ""models"", ""with"", ""last"", ""update"", ""in"", ""date"", ""range""]","{""slots"": [{""name"": ""numeric_value_1"", ""type"": ""integer"", ""operator"": ""lte"", ""required"": true}]}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""apply_fixed_filters"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""date"", ""time"", ""language""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--1,Huggingface,Use the Huggingface Inference API to generate a short story about a dragon and a wizard.,hf__run_text_generation_inference__1,Use the Huggingface Inference API to generate a short story about a dragon and a wizard.,[],{},{},"[""run"", ""text"", ""generation"", ""inference""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""enter_inference_input"", ""run_inference"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--2,Huggingface,Discover three new and popular open-source NLP models for language translation released in the past month on Huggingface.,hf__three_new_popular_task_models_past_month,Find three new and popular open-source models for {task} released in the past month.,"[{""name"": ""task"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""task"": ""language translation""}","{""task"": ""popular open-source NLP models for language translation released in the past month on Hugg""}","[""find"", ""new"", ""popular"", ""models"", ""released"", ""in"", ""past"", ""month""]","{""slots"": [{""name"": ""task"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""huggingface_models"", ""model_search_results""]","[""enter_query"", ""apply_task_filter"", ""apply_recency_constraint"", ""apply_popularity_order"", ""extract_required_output""]","{""key"": ""popularity"", ""direction"": ""descending""}","{""fields"": [""model_name""], ""cardinality"": ""fixed_3"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--3,Huggingface,Look up a model with a license of cc-by-sa-4.0 with the most likes on Hugging face.,hf__search_models_by_license_sort_likes,search_models_by_license_sort_likes {license},"[{""name"": ""license"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""license"": ""cc-by-sa-4.0""}","{""license"": ""Look up a model with a license of cc-by-sa-4.0 with the most likes on Hugging fac""}","[""search"", ""models"", ""by"", ""license"", ""sort"", ""likes""]","{""slots"": [{""name"": ""license"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""apply_fixed_filters"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""likes"", ""direction"": ""descending""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--4,Huggingface,"Locate an open-source conversational AI model on Hugging Face, trained in English and list its main features and applications.",hf__open_model_card_and_report_features_and_applications__4,"Locate an open-source conversational AI model on Hugging Face, trained in English and list its main features and applications.",[],{},{},"[""open"", ""card"", ""and"", ""report"", ""features"", ""and"", ""applications""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""open_target_section"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""features"", ""applications""], ""cardinality"": ""list"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--5,Huggingface,"Find a model released on Hugging Face for recipe generation. Retrieve the information of the model, including its name, model size and tensor type.",hf__find_use_case_model_and_report_name_size_tensor_type__5,"Find a model released on Hugging Face for recipe generation. Retrieve the information of the model, including its name, model size and tensor type.",[],{},{},"[""find"", ""use"", ""case"", ""and"", ""report"", ""name"", ""size"", ""tensor"", ""type""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""name"", ""size"", ""type""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--6,Huggingface,"Find the model sentence-transformers/all-MiniLM-L6-v2 and use the Inference API on the webpage to get the similarity of the following two sentences: 'Tomorrow is Sunday', 'Eat a burger on Sunday'.",hf__open_named_model_and_run_inference_widget__6,"Find the model sentence-transformers/all-MiniLM-L6-v2 and use the Inference API on the webpage to get the similarity of the following two sentences: {quoted_value_1}, {quoted_value_2}.","[{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""quoted_value_2"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value_1"": ""Tomorrow is Sunday"", ""quoted_value_2"": ""Eat a burger on Sunday""}","{""quoted_value_1"": ""y of the following two sentences: 'Tomorrow is Sunday', 'Eat a burger on Sunday'."", ""quoted_value_2"": ""sentences: 'Tomorrow is Sunday', 'Eat a burger on Sunday'.""}","[""open"", ""named"", ""and"", ""run"", ""inference"", ""widget""]","{""slots"": [{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}, {""name"": ""quoted_value_2"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""open_target_section"", ""enter_inference_input"", ""run_inference"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""name""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--7,Huggingface,Which is the most downloaded audio related dataset on Hugging face currently.,hf__search_datasets_by_task_sort_downloads,search_datasets_by_task_sort_downloads {dataset_task},"[{""name"": ""dataset_task"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""dataset_task"": ""audio""}","{""dataset_task"": ""Which is the most downloaded audio related dataset on Hugging face cu""}","[""search"", ""datasets"", ""by"", ""sort"", ""downloads""]","{""slots"": [{""name"": ""dataset_task"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""huggingface_datasets"", ""dataset_search_results"", ""dataset_detail_or_viewer""]","[""enter_query"", ""submit"", ""apply_fixed_filters"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""aggregate""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--8,Huggingface,"Retrieve an example of a pre-trained language model in natural language processing and identify the tasks it is specifically designed for, like translation or text summarization.",hf__open_model_card_and_report_supported_tasks__8,"Retrieve an example of a pre-trained language model in natural language processing and identify the tasks it is specifically designed for, like translation or text summarization.",[],{},{},"[""open"", ""card"", ""and"", ""report"", ""supported"", ""tasks""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""open_target_section"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""language""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--9,Huggingface,Find the most download machine translation model on Huggingface which focuses on English and Japanese (en-ja) and report the evaluation metrics stated for it.,hf__find_most_downloaded_translation_model_for_language_pair_and_report_metrics__9,Find the most download machine translation model on Huggingface which focuses on English and Japanese (en-ja) and report the evaluation metrics stated for it.,[],{},{},"[""find"", ""most"", ""downloaded"", ""translation"", ""for"", ""language"", ""pair"", ""and"", ""report"", ""metrics""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""downloads"", ""direction"": ""descending""}","{""fields"": [""metrics"", ""language""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--10,Huggingface,Open space: argilla/notux-chat-ui and interact with it by asking it 'which team trained you'. What is its answer.,hf__open_space_and_chat_then_report_response__10,Open space: argilla/notux-chat-ui and interact with it by asking it {quoted_value_1}. What is its answer.,"[{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]","{""quoted_value_1"": ""which team trained you""}","{""quoted_value_1"": ""and interact with it by asking it 'which team trained you'. What is its answer.""}","[""open"", ""space"", ""and"", ""chat"", ""then"", ""report"", ""response""]","{""slots"": [{""name"": ""quoted_value_1"", ""type"": ""string"", ""operator"": ""eq"", ""required"": true}]}","[""huggingface_spaces"", ""space_detail""]","[""enter_query"", ""submit"", ""open_target_section"", ""enter_inference_input"", ""run_inference"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""answer""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--11,Huggingface,Identify the latest updated image to video model available on Huggingface and summarize its main features.,hf__find_latest_updated_task_model_and_summarize_features__11,Identify the latest updated image to video model available on Huggingface and summarize its main features.,[],{},{},"[""find"", ""latest"", ""updated"", ""and"", ""summarize"", ""features""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""date"", ""features""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--12,Huggingface,Find the most recently updated machine learning model on Huggingface which focuses on Error Correction.,hf__find_most_recently_updated_task_model__12,Find the most recently updated machine learning model on Huggingface which focuses on Error Correction.,[],{},{},"[""find"", ""most"", ""recently"", ""updated""]","{""slots"": []}","[""huggingface_models"", ""model_search_results"", ""model_detail""]","[""enter_query"", ""submit"", ""apply_fixed_sort"", ""extract_required_output""]","{""key"": ""updated_at"", ""direction"": ""descending""}","{""fields"": [""date""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--13,Huggingface,"Search for LLaMA in the huggingface doc, what type is the spaces_between_special_tokens parameter in LlamaTokenizer and what is its default value.",hf__open_library_api_doc_and_extract_parameter_type_default__13,"Search for LLaMA in the huggingface doc, what type is the spaces_between_special_tokens parameter in LlamaTokenizer and what is its default value.",[],{},{},"[""open"", ""library"", ""api"", ""doc"", ""and"", ""extract"", ""type"", ""default""]","{""slots"": []}","[""huggingface_home"", ""docs_search"", ""fixed_documentation_section""]","[""enter_query"", ""submit"", ""apply_fixed_filters"", ""open_target_section"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""type"", ""value""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
pending,Huggingface--14,Huggingface,How much is the Pro account of Hugging face for a month and what are the features?,hf__open_pro_pricing_plan_and_report_monthly_price_features__14,How much is the Pro account of Hugging face for a month and what are the features?,[],{},{},"[""open"", ""pro"", ""pricing"", ""plan"", ""and"", ""report"", ""monthly"", ""price"", ""features""]","{""slots"": []}","[""huggingface_pricing""]","[""enter_query"", ""submit"", ""open_target_section"", ""extract_required_output""]","{""key"": ""none"", ""direction"": ""none""}","{""fields"": [""features"", ""price"", ""count""], ""cardinality"": ""single"", ""operation"": ""extract""}",0.91,逐槽回查 ques 原文；参数值、类型、operator 与 evidence 一致，并按冻结的 route/action/sort/output 完整签名聚类。
